store_id,dept_id,residual_count,mean_residual,median_residual,residual_mad,robust_daily_scale,residual_std,positive_residual_share,skewness,q90,q95,q975,q99,top_1pct_abs_share
TX_1,HOUSEHOLD_2,196.0,3.539517899828582,0.9005215324417222,16.55245471521998,24.54066936078514,26.99505776358602,0.5306122448979592,0.027126410612388716,36.059995666110424,52.32752351997601,63.67369320554147,68.5144056630455,0.04155976070296539
TX_2,FOODS_1,196.0,-12.440647531046945,-20.051796710071216,36.62710253714846,54.3033422215763,55.416540062727854,0.3826530612244898,0.5731311801783296,56.20632395064982,79.89708674322277,100.50920900590009,125.95744617070368,0.04014103507119362
TX_2,FOODS_2,196.0,-6.426319083170118,-0.35940548666789596,33.61369574052827,49.83566530490721,49.08555524031419,0.5,-0.21681518564784732,49.88408918719989,66.98480325288253,84.38251563844858,104.96819677871565,0.0389788110663154
TX_2,FOODS_3,196.0,-17.337670969808254,-25.125294482831464,138.64724928286398,205.55841178677412,174.96663876666804,0.4489795918367347,-0.16185173344223064,215.74307333393767,259.9986424805188,289.92640778613725,316.87216222839186,0.03635015275320699
TX_2,HOBBIES_1,196.0,10.85324363507706,11.176763694359067,36.99277904926345,54.845494218437985,55.103611733790004,0.5867346938775511,0.08236231528265969,78.8810166673716,98.86680150297609,111.79279401104844,141.64229248583538,0.03928987737571063
TX_2,HOBBIES_2,196.0,5.116757171239517,2.2786053012012957,11.44384728732837,16.966647988193042,18.807966369048195,0.5612244897959183,0.8800000479238147,29.684411975460073,39.31451350530603,47.81809466055876,58.88320423024882,0.05142812255384823
TX_2,HOUSEHOLD_1,196.0,5.582435721540864,4.134974924442531,52.24867091331106,77.46387949607497,78.28348958524408,0.5255102040816326,0.09328663696548554,102.38929584096888,128.53478643853563,168.9927017558932,195.2968339923994,0.03763939376306577
TX_2,HOUSEHOLD_2,196.0,4.322079203437102,2.96387329646042,15.768703938585448,23.378680459346782,28.69662371697841,0.5255102040816326,0.6437365123714738,41.501305076918754,53.632895329587654,70.02408931741006,89.43411164256696,0.05117507929495502
TX_3,FOODS_1,196.0,6.005792390713425,0.8865680120515975,35.821023705650276,53.1082497459971,62.28048075699282,0.5051020408163265,0.9441612334265864,81.35205818298925,112.43690091519636,143.62760381909126,205.11291420388267,0.0558487710760025
TX_3,FOODS_2,196.0,10.061504465361084,4.359581650712357,38.9348274852039,57.72477522956329,59.11459057171066,0.5357142857142857,0.24133416753894865,84.36169445969429,108.81604898970028,130.07830377913479,147.68020413958322,0.04007031507138242
TX_3,FOODS_3,196.0,40.71918786641087,40.33550006835992,120.73030267837385,178.99474675095706,171.02025100564796,0.5969387755102041,-0.2482486100988242,247.93663588826087,300.74551826893804,359.953886130023,376.0715357826573,0.03341403630896543
TX_3,HOBBIES_1,196.0,13.200099322355625,15.203725840623378,29.174072332154907,43.25347963965286,46.72491641257475,0.6173469387755102,0.30972626878406984,70.03649590994075,86.119423890987,106.09139609543305,139.61576250206582,0.04559502690292908
TX_3,HOBBIES_2,196.0,9.709121998497894,5.158204388232139,11.98409987115852,17.76762646897962,19.850913967711197,0.6581632653061225,1.1809045398933804,40.04688701267036,45.02732860564521,49.979721848350955,64.01416510372732,0.05842975091733433
TX_3,HOUSEHOLD_1,196.0,22.904234287121557,19.464014825213383,63.125973684418796,93.5905685845193,98.13811219155578,0.576530612244898,0.32639599693134896,150.66162705409943,197.54482283786638,212.13629897264778,253.36838451821913,0.045425383392201764
TX_3,HOUSEHOLD_2,196.0,6.432111255622718,8.58587732890011,13.247883365880334,19.641311878254182,20.108762803282822,0.6581632653061225,-0.147632805765227,30.23904109576037,40.85333698548581,44.670607650293086,47.478133049456595,0.033532616794331054
WI_1,FOODS_1,196.0,-6.4134882446817345,-9.962968428404935,37.48802656686655,55.57974818803635,56.50109428205332,0.4030612244897959,0.11339108154259302,69.04920430275067,94.25136921687461,104.64980685270805,111.23800795141999,0.03139442399945197
WI_1,FOODS_2,196.0,24.984702759302206,13.518371491533685,41.2053589013627,61.09106510716034,72.15087524890784,0.5816326530612245,0.5405822224467093,132.97705003845815,150.16135421822293,175.79538262251145,213.44175653702257,0.04405870320731753
WI_1,FOODS_3,196.0,11.16498608258981,14.054907925260636,102.45706808387354,151.9028491411509,169.4328890709668,0.5561224489795918,-0.046865091952356504,208.4374423768677,258.1253027820923,318.085654191205,435.74462104006176,0.04372820049409454
WI_1,HOBBIES_1,196.0,0.9426145555544333,-5.8180843954198735,41.21293658751196,61.10229978464523,59.12026015634784,0.46938775510204084,0.27902609221336017,77.00480389258314,98.96438012493408,122.98943684004489,135.68967474673485,0.03926398255286922
